list-i-s,12,32,1,1152,70147294,60891
list-d-s,12,32,1,1152,74821182,64948
list-il-s,12,32,1,1152,103236906,89615
list-dl-s,12,32,1,1152,67159171,58297
list-none-none,1,1000,1,3000,2694611,898
list-none-m,1,1000,1,3000,2769829,923
list-none-m,2,1000,1,6000,6985622,1164
list-none-m,4,1000,1,12000,14815877,1234
list-none-m,8,1000,1,24000,35335160,1472
list-none-m,12,1000,1,36000,63690943,1769
list-none-m,16,1000,1,48000,84139743,1752
list-none-m,24,1000,1,72000,124891097,1734
list-none-s,1,1000,1,3000,2812046,937
list-none-s,2,1000,1,6000,7164466,1194
list-none-s,4,1000,1,12000,28305902,2358
list-none-s,8,1000,1,24000,76862490,3202
list-none-s,12,1000,1,36000,190364227,5287
list-none-s,16,1000,1,48000,396580455,8262
list-none-s,24,1000,1,72000,745962072,10360
list-none-none,1,10,1,30,65637,2187
list-none-none,1,100,1,300,84545,281
list-none-none,1,1000,1,3000,2301886,767
list-none-none,1,10000,1,30000,458856068,15295
list-none-none,1,20000,1,60000,2706484284,45108
list-none-none,2,1,1,6,57259,9543
list-none-none,2,10,1,60,74805,1246
list-none-none,2,100,1,600,112393,187
list-none-none,4,1,1,12,145922,12160
list-none-none,4,10,1,120,121259,1010
list-none-none,4,1000,1,12000,23052571,1921
list-none-none,8,1,1,24,2057709,85737
list-none-none,12,1,1,36,557644,15490
list-none-none,12,10,1,360,589497,1637
list-i-none,2,1,1,6,83610,13935
list-i-none,2,2,1,12,64903,5408
list-i-none,2,4,1,24,64051,2668
list-i-none,2,8,1,48,75034,1563
list-i-none,2,16,1,96,63656,663
list-i-none,2,32,1,192,66807,347
list-i-none,4,2,1,24,114807,4783
list-i-none,4,4,1,48,152806,3183
list-i-none,4,8,1,96,135640,1412
list-i-none,4,16,1,192,123420,642
list-i-none,8,1,1,24,174677,7278
list-i-none,8,2,1,48,585744,12203
list-i-none,8,4,1,96,166568,1735
list-i-none,8,8,1,192,268860,1400
list-i-none,8,16,1,384,286839,746
list-i-none,12,1,1,36,2483620,68989
list-i-none,12,4,1,144,278932,1937
list-i-none,12,8,1,288,421801,1464
list-i-none,12,16,1,576,486377,844
list-d-none,2,1,1,6,66635,11105
list-d-none,2,2,1,12,62386,5198
list-d-none,2,4,1,24,121115,5046
list-d-none,2,8,1,48,68272,1422
list-d-none,2,16,1,96,64833,675
list-d-none,2,32,1,192,72233,376
list-d-none,4,1,1,12,161830,13485
